index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[572191:batter_ahead],-0.005,0.014,-0.032,0.019,0.0,0.0,3663.0,1650.0,1.0
int_y|batter:count_type[572191:full],-0.002,0.013,-0.027,0.023,0.0,0.0,3697.0,1424.0,1.0
int_y|batter:count_type[572191:other],0.005,0.012,-0.018,0.027,0.0,0.0,3513.0,1801.0,1.0
int_y|batter:count_type[572191:two_strikes],0.002,0.013,-0.023,0.027,0.0,0.0,4484.0,1569.0,1.0
int_y|batter:count_type[572233:batter_ahead],-0.0,0.013,-0.023,0.023,0.0,0.0,3050.0,1537.0,1.0
int_y|batter:count_type[572233:full],-0.003,0.014,-0.031,0.02,0.0,0.0,3673.0,1616.0,1.0
int_y|batter:count_type[572233:other],-0.008,0.012,-0.03,0.017,0.0,0.0,3081.0,1454.0,1.0
int_y|batter:count_type[572233:two_strikes],0.01,0.013,-0.012,0.035,0.0,0.0,2446.0,1469.0,1.0
int_y|batter:count_type[572761:batter_ahead],-0.003,0.014,-0.027,0.023,0.0,0.0,3962.0,1358.0,1.0
int_y|batter:count_type[572761:full],0.001,0.014,-0.025,0.031,0.0,0.0,4407.0,1543.0,1.0
int_y|batter:count_type[572761:other],-0.002,0.014,-0.031,0.022,0.0,0.0,3790.0,1533.0,1.0
int_y|batter:count_type[572761:two_strikes],0.004,0.014,-0.024,0.03,0.0,0.0,3857.0,1560.0,1.01
int_y|batter:count_type[573262:batter_ahead],-0.007,0.013,-0.031,0.017,0.0,0.0,3496.0,1339.0,1.0
int_y|batter:count_type[573262:full],-0.002,0.014,-0.028,0.024,0.0,0.0,3690.0,1318.0,1.0
int_y|batter:count_type[573262:other],0.007,0.012,-0.018,0.029,0.0,0.0,3432.0,1640.0,1.0
int_y|batter:count_type[573262:two_strikes],0.003,0.013,-0.02,0.029,0.0,0.0,3493.0,1551.0,1.0
int_y|batter:count_type[575929:batter_ahead],-0.009,0.013,-0.032,0.017,0.0,0.0,3885.0,1506.0,1.0
int_y|batter:count_type[575929:full],-0.006,0.014,-0.033,0.02,0.0,0.0,4290.0,1594.0,1.0
int_y|batter:count_type[575929:other],0.004,0.013,-0.018,0.029,0.0,0.0,3674.0,1666.0,1.0
int_y|batter:count_type[575929:two_strikes],0.011,0.013,-0.015,0.035,0.0,0.0,2670.0,1664.0,1.0
int_y|batter:count_type[578428:batter_ahead],0.004,0.013,-0.021,0.03,0.0,0.0,3449.0,1418.0,1.0
int_y|batter:count_type[578428:full],-0.003,0.015,-0.03,0.024,0.0,0.0,4128.0,1429.0,1.01
int_y|batter:count_type[578428:other],0.003,0.014,-0.022,0.03,0.0,0.0,3685.0,1222.0,1.0
int_y|batter:count_type[578428:two_strikes],-0.005,0.013,-0.031,0.017,0.0,0.0,4929.0,1416.0,1.0
int_y|batter:count_type[592178:batter_ahead],-0.01,0.013,-0.037,0.012,0.0,0.0,3160.0,1501.0,1.0
int_y|batter:count_type[592178:full],0.002,0.014,-0.024,0.029,0.0,0.0,4810.0,1264.0,1.01
int_y|batter:count_type[592178:other],0.002,0.013,-0.023,0.026,0.0,0.0,4030.0,1743.0,1.0
int_y|batter:count_type[592178:two_strikes],0.006,0.014,-0.021,0.03,0.0,0.0,3765.0,1323.0,1.01
int_y|batter:count_type[592192:batter_ahead],-0.007,0.013,-0.032,0.016,0.0,0.0,3948.0,1576.0,1.0
int_y|batter:count_type[592192:full],-0.003,0.014,-0.029,0.024,0.0,0.0,3238.0,1544.0,1.0
int_y|batter:count_type[592192:other],0.002,0.013,-0.021,0.027,0.0,0.0,3724.0,1643.0,1.0
int_y|batter:count_type[592192:two_strikes],0.008,0.013,-0.016,0.032,0.0,0.0,3927.0,1581.0,1.0
int_y|batter:count_type[592200:batter_ahead],0.008,0.014,-0.02,0.033,0.0,0.0,4423.0,1291.0,1.0
int_y|batter:count_type[592200:full],0.003,0.015,-0.025,0.028,0.0,0.0,3731.0,1307.0,1.0
int_y|batter:count_type[592200:other],-0.007,0.014,-0.031,0.018,0.0,0.0,4010.0,1687.0,1.0
int_y|batter:count_type[592200:two_strikes],-0.003,0.014,-0.03,0.023,0.0,0.0,3990.0,1493.0,1.0
int_y|batter:count_type[592206:batter_ahead],0.005,0.012,-0.018,0.028,0.0,0.0,3083.0,1433.0,1.0
int_y|batter:count_type[592206:full],-0.005,0.014,-0.03,0.022,0.0,0.0,3930.0,1458.0,1.01
int_y|batter:count_type[592206:other],0.007,0.012,-0.016,0.029,0.0,0.0,2586.0,1277.0,1.0
int_y|batter:count_type[592206:two_strikes],-0.008,0.012,-0.031,0.014,0.0,0.0,3433.0,1356.0,1.0
int_y|batter:count_type[592273:batter_ahead],0.002,0.014,-0.025,0.026,0.0,0.0,4119.0,1694.0,1.0
int_y|batter:count_type[592273:full],0.004,0.014,-0.024,0.031,0.0,0.0,3830.0,1491.0,1.0
int_y|batter:count_type[592273:other],-0.0,0.013,-0.026,0.025,0.0,0.0,3567.0,1559.0,1.0
int_y|batter:count_type[592273:two_strikes],-0.005,0.013,-0.031,0.02,0.0,0.0,4286.0,1156.0,1.01
int_y|batter:count_type[592325:batter_ahead],0.001,0.014,-0.025,0.025,0.0,0.0,3504.0,1483.0,1.0
int_y|batter:count_type[592325:full],-0.004,0.015,-0.032,0.022,0.0,0.0,3485.0,1367.0,1.01
int_y|batter:count_type[592325:other],0.001,0.015,-0.027,0.028,0.0,0.0,4241.0,1378.0,1.0
int_y|batter:count_type[592325:two_strikes],0.002,0.014,-0.023,0.031,0.0,0.0,4667.0,1139.0,1.0
int_y|batter:count_type[592348:batter_ahead],-0.002,0.014,-0.028,0.024,0.0,0.0,4902.0,1570.0,1.0
int_y|batter:count_type[592348:full],-0.004,0.015,-0.033,0.024,0.0,0.0,4275.0,1244.0,1.0
int_y|batter:count_type[592348:other],0.002,0.015,-0.026,0.028,0.0,0.0,3900.0,1430.0,1.0
int_y|batter:count_type[592348:two_strikes],0.003,0.014,-0.022,0.029,0.0,0.0,4281.0,1415.0,1.0
int_y|batter:count_type[592450:batter_ahead],0.007,0.012,-0.015,0.029,0.0,0.0,2933.0,1599.0,1.01
int_y|batter:count_type[592450:full],-0.001,0.013,-0.026,0.023,0.0,0.0,3485.0,1739.0,1.0
int_y|batter:count_type[592450:other],0.003,0.012,-0.019,0.026,0.0,0.0,2737.0,1554.0,1.0
int_y|batter:count_type[592450:two_strikes],-0.01,0.012,-0.034,0.012,0.0,0.0,3716.0,1624.0,1.0
int_y|batter:count_type[592518:batter_ahead],-0.012,0.012,-0.033,0.011,0.0,0.0,2682.0,1713.0,1.0
int_y|batter:count_type[592518:full],0.008,0.014,-0.02,0.031,0.0,0.0,3371.0,1539.0,1.0
int_y|batter:count_type[592518:other],0.001,0.012,-0.021,0.024,0.0,0.0,2951.0,1530.0,1.0
int_y|batter:count_type[592518:two_strikes],0.002,0.013,-0.021,0.026,0.0,0.0,3282.0,1642.0,1.0
int_y|batter:count_type[592626:batter_ahead],0.012,0.013,-0.012,0.036,0.0,0.0,3199.0,1565.0,1.01
int_y|batter:count_type[592626:full],-0.005,0.014,-0.031,0.022,0.0,0.0,4059.0,1348.0,1.0
int_y|batter:count_type[592626:other],0.001,0.013,-0.022,0.026,0.0,0.0,3772.0,1587.0,1.01
int_y|batter:count_type[592626:two_strikes],-0.009,0.012,-0.032,0.014,0.0,0.0,3491.0,1536.0,1.01
int_y|batter:count_type[592663:batter_ahead],0.004,0.014,-0.022,0.03,0.0,0.0,4215.0,1333.0,1.0
int_y|batter:count_type[592663:full],0.002,0.014,-0.023,0.03,0.0,0.0,3613.0,1210.0,1.01
int_y|batter:count_type[592663:other],0.008,0.013,-0.018,0.031,0.0,0.0,3895.0,1414.0,1.0
int_y|batter:count_type[592663:two_strikes],-0.015,0.014,-0.04,0.01,0.0,0.0,3943.0,1352.0,1.01
int_y|batter:count_type[592669:batter_ahead],-0.008,0.012,-0.03,0.015,0.0,0.0,3644.0,1587.0,1.0
int_y|batter:count_type[592669:full],0.01,0.013,-0.012,0.036,0.0,0.0,4204.0,1373.0,1.0
int_y|batter:count_type[592669:other],-0.004,0.012,-0.028,0.018,0.0,0.0,3055.0,1282.0,1.0
int_y|batter:count_type[592669:two_strikes],0.002,0.012,-0.021,0.023,0.0,0.0,3101.0,1647.0,1.0
int_y|batter:count_type[592696:batter_ahead],-0.005,0.013,-0.03,0.019,0.0,0.0,3439.0,1227.0,1.0
int_y|batter:count_type[592696:full],0.001,0.014,-0.028,0.025,0.0,0.0,3992.0,1541.0,1.0
int_y|batter:count_type[592696:other],-0.0,0.013,-0.022,0.027,0.0,0.0,3428.0,1303.0,1.0
int_y|batter:count_type[592696:two_strikes],0.004,0.013,-0.02,0.028,0.0,0.0,4120.0,1568.0,1.0
int_y|batter:count_type[592885:batter_ahead],-0.0,0.013,-0.024,0.025,0.0,0.0,4244.0,1576.0,1.0
int_y|batter:count_type[592885:full],-0.003,0.015,-0.031,0.023,0.0,0.0,3757.0,1520.0,1.0
int_y|batter:count_type[592885:other],0.004,0.013,-0.021,0.025,0.0,0.0,3781.0,1442.0,1.0
int_y|batter:count_type[592885:two_strikes],-0.0,0.013,-0.025,0.025,0.0,0.0,3302.0,1381.0,1.0
int_y|batter:count_type[593160:batter_ahead],-0.01,0.013,-0.036,0.014,0.0,0.0,3365.0,1364.0,1.0
int_y|batter:count_type[593160:full],-0.008,0.015,-0.037,0.017,0.0,0.0,3523.0,1517.0,1.0
int_y|batter:count_type[593160:other],-0.001,0.013,-0.025,0.025,0.0,0.0,3977.0,1440.0,1.0
int_y|batter:count_type[593160:two_strikes],0.018,0.013,-0.005,0.044,0.0,0.0,2346.0,1328.0,1.0
int_y|batter:count_type[593428:batter_ahead],-0.001,0.013,-0.027,0.021,0.0,0.0,3586.0,1725.0,1.0
int_y|batter:count_type[593428:full],-0.002,0.014,-0.029,0.022,0.0,0.0,3960.0,1417.0,1.0
int_y|batter:count_type[593428:other],-0.006,0.013,-0.03,0.017,0.0,0.0,3452.0,975.0,1.0
int_y|batter:count_type[593428:two_strikes],0.008,0.013,-0.016,0.031,0.0,0.0,3668.0,1516.0,1.0
int_y|batter:count_type[593871:batter_ahead],0.005,0.013,-0.018,0.028,0.0,0.0,3759.0,1562.0,1.0
int_y|batter:count_type[593871:full],-0.011,0.014,-0.037,0.014,0.0,0.0,3240.0,1596.0,1.0
int_y|batter:count_type[593871:other],-0.004,0.013,-0.028,0.018,0.0,0.0,3181.0,1621.0,1.0
int_y|batter:count_type[593871:two_strikes],0.01,0.013,-0.015,0.033,0.0,0.0,3253.0,1230.0,1.0
int_y|batter:count_type[593934:batter_ahead],-0.005,0.015,-0.033,0.021,0.0,0.0,3970.0,1538.0,1.0
int_y|batter:count_type[593934:full],-0.001,0.014,-0.027,0.024,0.0,0.0,3568.0,1347.0,1.01
int_y|batter:count_type[593934:other],0.006,0.014,-0.021,0.033,0.0,0.0,4048.0,1432.0,1.0
int_y|batter:count_type[593934:two_strikes],-0.0,0.014,-0.027,0.025,0.0,0.0,5039.0,1554.0,1.0
int_y|batter:count_type[594807:batter_ahead],-0.008,0.013,-0.034,0.015,0.0,0.0,3417.0,1231.0,1.01
int_y|batter:count_type[594807:full],0.003,0.013,-0.022,0.027,0.0,0.0,3952.0,1610.0,1.0
int_y|batter:count_type[594807:other],-0.0,0.013,-0.025,0.022,0.0,0.0,3949.0,1675.0,1.0
int_y|batter:count_type[594807:two_strikes],0.007,0.013,-0.017,0.03,0.0,0.0,3458.0,1475.0,1.0
int_y|batter:count_type[595281:batter_ahead],-0.0,0.014,-0.026,0.026,0.0,0.0,4361.0,1454.0,1.0
int_y|batter:count_type[595281:full],-0.002,0.014,-0.03,0.025,0.0,0.0,3769.0,1379.0,1.01
int_y|batter:count_type[595281:other],0.004,0.014,-0.023,0.028,0.0,0.0,3774.0,1520.0,1.0
int_y|batter:count_type[595281:two_strikes],-0.003,0.014,-0.028,0.023,0.0,0.0,4510.0,1726.0,1.0
int_y|batter:count_type[595284:batter_ahead],0.0,0.016,-0.031,0.028,0.0,0.0,3885.0,1297.0,1.0
int_y|batter:count_type[595284:full],0.001,0.016,-0.028,0.029,0.0,0.0,4354.0,1497.0,1.01
int_y|batter:count_type[595284:other],-0.001,0.015,-0.03,0.028,0.0,0.0,4152.0,1310.0,1.0
int_y|batter:count_type[595284:two_strikes],0.0,0.015,-0.026,0.03,0.0,0.0,4482.0,1130.0,1.0
int_y|batter:count_type[595777:batter_ahead],-0.002,0.012,-0.027,0.02,0.0,0.0,4733.0,1562.0,1.0
int_y|batter:count_type[595777:full],0.009,0.013,-0.015,0.034,0.0,0.0,4019.0,1434.0,1.01
int_y|batter:count_type[595777:other],-0.007,0.012,-0.029,0.015,0.0,0.0,2949.0,1523.0,1.0
int_y|batter:count_type[595777:two_strikes],0.0,0.012,-0.024,0.022,0.0,0.0,3040.0,1594.0,1.0
int_y|batter:count_type[595879:batter_ahead],0.002,0.014,-0.025,0.028,0.0,0.0,4548.0,1765.0,1.0
int_y|batter:count_type[595879:full],-0.005,0.014,-0.033,0.02,0.0,0.0,3715.0,1359.0,1.0
int_y|batter:count_type[595879:other],0.007,0.013,-0.016,0.031,0.0,0.0,4595.0,1501.0,1.01
int_y|batter:count_type[595879:two_strikes],-0.005,0.013,-0.032,0.019,0.0,0.0,3460.0,1554.0,1.0
int_y|batter:count_type[595909:batter_ahead],-0.002,0.014,-0.026,0.023,0.0,0.0,3743.0,1615.0,1.0
int_y|batter:count_type[595909:full],0.003,0.014,-0.024,0.029,0.0,0.0,3841.0,1442.0,1.0
int_y|batter:count_type[595909:other],-0.0,0.013,-0.025,0.023,0.0,0.0,3933.0,1374.0,1.0
int_y|batter:count_type[595909:two_strikes],-0.001,0.014,-0.027,0.024,0.0,0.0,3749.0,1714.0,1.0
int_y|batter:count_type[595978:batter_ahead],0.003,0.014,-0.023,0.028,0.0,0.0,3887.0,1774.0,1.0
int_y|batter:count_type[595978:full],-0.002,0.015,-0.03,0.025,0.0,0.001,3573.0,1105.0,1.01
int_y|batter:count_type[595978:other],0.004,0.013,-0.02,0.029,0.0,0.0,4153.0,1415.0,1.0
int_y|batter:count_type[595978:two_strikes],-0.005,0.013,-0.031,0.019,0.0,0.0,4486.0,1486.0,1.0
int_y|batter:count_type[596019:batter_ahead],0.006,0.013,-0.019,0.029,0.0,0.0,3099.0,1581.0,1.0
int_y|batter:count_type[596019:full],-0.008,0.013,-0.033,0.017,0.0,0.0,3766.0,1562.0,1.0
int_y|batter:count_type[596019:other],0.005,0.013,-0.019,0.03,0.0,0.0,2746.0,1379.0,1.0
int_y|batter:count_type[596019:two_strikes],-0.002,0.012,-0.025,0.021,0.0,0.0,3304.0,1623.0,1.0
int_y|batter:count_type[596103:batter_ahead],0.006,0.014,-0.019,0.031,0.0,0.0,4341.0,1548.0,1.0
int_y|batter:count_type[596103:full],-0.008,0.014,-0.034,0.018,0.0,0.0,3562.0,1527.0,1.0
int_y|batter:count_type[596103:other],0.006,0.013,-0.018,0.031,0.0,0.0,4202.0,1596.0,1.0
int_y|batter:count_type[596103:two_strikes],-0.003,0.014,-0.029,0.023,0.0,0.0,3844.0,1532.0,1.0
int_y|batter:count_type[596115:batter_ahead],-0.002,0.014,-0.029,0.024,0.0,0.0,4343.0,1540.0,1.0
int_y|batter:count_type[596115:full],0.001,0.015,-0.028,0.029,0.0,0.0,3986.0,1176.0,1.0
int_y|batter:count_type[596115:other],-0.001,0.014,-0.026,0.028,0.0,0.0,4658.0,1336.0,1.0
int_y|batter:count_type[596115:two_strikes],0.003,0.014,-0.023,0.027,0.0,0.0,3698.0,1223.0,1.0
int_y|batter:count_type[596117:batter_ahead],-0.01,0.013,-0.033,0.018,0.0,0.0,3858.0,1514.0,1.0
int_y|batter:count_type[596117:full],-0.003,0.015,-0.031,0.025,0.0,0.0,3299.0,1407.0,1.0
int_y|batter:count_type[596117:other],0.007,0.013,-0.019,0.031,0.0,0.0,3619.0,1300.0,1.0
int_y|batter:count_type[596117:two_strikes],0.005,0.014,-0.02,0.032,0.0,0.0,3832.0,1352.0,1.0
int_y|batter:count_type[596129:batter_ahead],0.002,0.015,-0.024,0.031,0.0,0.0,4151.0,1336.0,1.0
int_y|batter:count_type[596129:full],-0.004,0.015,-0.031,0.024,0.0,0.0,3476.0,1426.0,1.0
int_y|batter:count_type[596129:other],-0.006,0.014,-0.034,0.019,0.0,0.0,3592.0,1336.0,1.0
int_y|batter:count_type[596129:two_strikes],0.008,0.015,-0.021,0.037,0.0,0.0,3584.0,1424.0,1.0
int_y|batter:count_type[596142:batter_ahead],0.014,0.012,-0.007,0.04,0.0,0.0,3035.0,1192.0,1.0
int_y|batter:count_type[596142:full],0.004,0.014,-0.02,0.03,0.0,0.0,3082.0,1333.0,1.0
int_y|batter:count_type[596142:other],-0.007,0.013,-0.03,0.018,0.0,0.0,3405.0,1292.0,1.0
int_y|batter:count_type[596142:two_strikes],-0.011,0.013,-0.035,0.012,0.0,0.0,4226.0,1723.0,1.0
int_y|batter:count_type[596146:batter_ahead],-0.01,0.013,-0.035,0.014,0.0,0.0,3100.0,1314.0,1.0
int_y|batter:count_type[596146:full],0.003,0.013,-0.023,0.027,0.0,0.0,4635.0,1488.0,1.0
int_y|batter:count_type[596146:other],-0.001,0.012,-0.022,0.024,0.0,0.0,2921.0,1205.0,1.0
int_y|batter:count_type[596146:two_strikes],0.007,0.012,-0.015,0.03,0.0,0.0,3681.0,1460.0,1.01
int_y|batter:count_type[600869:batter_ahead],0.002,0.013,-0.021,0.026,0.0,0.0,3042.0,1560.0,1.0
int_y|batter:count_type[600869:full],-0.001,0.013,-0.028,0.021,0.0,0.0,3444.0,1553.0,1.0
int_y|batter:count_type[600869:other],-0.007,0.013,-0.032,0.016,0.0,0.0,3051.0,1552.0,1.0
int_y|batter:count_type[600869:two_strikes],0.006,0.013,-0.018,0.03,0.0,0.0,3685.0,1407.0,1.0
int_y|batter:count_type[602104:batter_ahead],-0.001,0.014,-0.028,0.024,0.0,0.0,4192.0,1533.0,1.0
int_y|batter:count_type[602104:full],0.007,0.014,-0.021,0.032,0.0,0.0,3994.0,1213.0,1.0
int_y|batter:count_type[602104:other],-0.011,0.013,-0.036,0.013,0.0,0.0,3853.0,1455.0,1.0
int_y|batter:count_type[602104:two_strikes],0.005,0.013,-0.021,0.029,0.0,0.0,3734.0,1564.0,1.0
int_y|batter:count_type[605113:batter_ahead],-0.001,0.014,-0.027,0.024,0.0,0.0,3202.0,1589.0,1.0
int_y|batter:count_type[605113:full],-0.002,0.014,-0.027,0.026,0.0,0.0,3595.0,1679.0,1.01
int_y|batter:count_type[605113:other],0.006,0.013,-0.02,0.029,0.0,0.0,4699.0,1464.0,1.0
int_y|batter:count_type[605113:two_strikes],-0.001,0.013,-0.026,0.02,0.0,0.0,3390.0,1707.0,1.0
int_y|batter:count_type[605119:batter_ahead],-0.0,0.015,-0.027,0.03,0.0,0.0,4069.0,1435.0,1.0
int_y|batter:count_type[605119:full],0.0,0.016,-0.03,0.028,0.0,0.0,4306.0,900.0,1.01
int_y|batter:count_type[605119:other],0.0,0.015,-0.027,0.029,0.0,0.0,3753.0,1271.0,1.0
int_y|batter:count_type[605119:two_strikes],-0.0,0.015,-0.028,0.029,0.0,0.0,4013.0,1476.0,1.0
int_y|batter:count_type[605131:batter_ahead],-0.014,0.014,-0.042,0.012,0.0,0.0,3182.0,1392.0,1.0
int_y|batter:count_type[605131:full],-0.0,0.015,-0.028,0.026,0.0,0.0,3417.0,1348.0,1.0
int_y|batter:count_type[605131:other],0.002,0.013,-0.025,0.025,0.0,0.0,3434.0,1407.0,1.0
int_y|batter:count_type[605131:two_strikes],0.012,0.014,-0.013,0.038,0.0,0.0,4121.0,1476.0,1.0
int_y|batter:count_type[605137:batter_ahead],0.003,0.013,-0.02,0.027,0.0,0.0,3597.0,1286.0,1.0
int_y|batter:count_type[605137:full],-0.001,0.014,-0.027,0.025,0.0,0.0,4266.0,1362.0,1.0
int_y|batter:count_type[605137:other],-0.007,0.012,-0.033,0.013,0.0,0.0,2775.0,1648.0,1.0
int_y|batter:count_type[605137:two_strikes],0.005,0.013,-0.019,0.029,0.0,0.0,3215.0,1339.0,1.0
int_y|batter:count_type[605141:batter_ahead],0.006,0.012,-0.016,0.03,0.0,0.0,2890.0,1281.0,1.0
int_y|batter:count_type[605141:full],-0.017,0.014,-0.044,0.008,0.0,0.0,3743.0,1654.0,1.0
int_y|batter:count_type[605141:other],0.017,0.013,-0.005,0.044,0.0,0.0,2587.0,1593.0,1.0
int_y|batter:count_type[605141:two_strikes],-0.007,0.013,-0.032,0.016,0.0,0.0,2669.0,1436.0,1.0
int_y|batter:count_type[605170:batter_ahead],-0.012,0.013,-0.035,0.014,0.0,0.0,3734.0,1492.0,1.0
int_y|batter:count_type[605170:full],-0.0,0.014,-0.026,0.026,0.0,0.0,3521.0,1415.0,1.0
int_y|batter:count_type[605170:other],-0.014,0.013,-0.039,0.009,0.0,0.0,3208.0,1248.0,1.0
int_y|batter:count_type[605170:two_strikes],0.026,0.013,0.003,0.053,0.0,0.0,2655.0,1323.0,1.01
int_y|batter:count_type[605204:batter_ahead],0.003,0.014,-0.023,0.03,0.0,0.0,3734.0,1486.0,1.0
int_y|batter:count_type[605204:full],-0.001,0.015,-0.032,0.024,0.0,0.0,4601.0,1305.0,1.0
int_y|batter:count_type[605204:other],0.004,0.014,-0.023,0.03,0.0,0.0,3831.0,1481.0,1.0
int_y|batter:count_type[605204:two_strikes],-0.006,0.014,-0.034,0.018,0.0,0.0,4289.0,1481.0,1.0
int_y|batter:count_type[605244:batter_ahead],-0.004,0.015,-0.032,0.025,0.0,0.0,4281.0,1406.0,1.0
int_y|batter:count_type[605244:full],0.0,0.016,-0.03,0.029,0.0,0.0,4464.0,1127.0,1.0
int_y|batter:count_type[605244:other],-0.0,0.015,-0.029,0.026,0.0,0.0,4073.0,1150.0,1.0
int_y|batter:count_type[605244:two_strikes],0.003,0.016,-0.029,0.031,0.0,0.0,3936.0,1311.0,1.0
int_y|batter:count_type[605346:batter_ahead],-0.002,0.014,-0.031,0.024,0.0,0.0,3424.0,1331.0,1.0
int_y|batter:count_type[605346:full],0.0,0.016,-0.028,0.032,0.0,0.0,4653.0,1294.0,1.0
int_y|batter:count_type[605346:other],-0.004,0.014,-0.031,0.024,0.0,0.0,4614.0,1521.0,1.0
int_y|batter:count_type[605346:two_strikes],0.005,0.015,-0.023,0.032,0.0,0.0,3534.0,1267.0,1.01
int_y|batter:count_type[605361:batter_ahead],-0.007,0.014,-0.033,0.021,0.0,0.0,3592.0,1635.0,1.0
int_y|batter:count_type[605361:full],-0.004,0.014,-0.033,0.022,0.0,0.0,3895.0,1115.0,1.0
int_y|batter:count_type[605361:other],0.005,0.014,-0.02,0.032,0.0,0.0,3500.0,1252.0,1.0
int_y|batter:count_type[605361:two_strikes],0.007,0.014,-0.019,0.033,0.0,0.0,4197.0,1704.0,1.0
int_y|batter:count_type[606115:batter_ahead],-0.001,0.012,-0.026,0.02,0.0,0.0,3545.0,1868.0,1.0
int_y|batter:count_type[606115:full],0.001,0.013,-0.026,0.024,0.0,0.0,3632.0,1671.0,1.01
int_y|batter:count_type[606115:other],-0.008,0.012,-0.03,0.015,0.0,0.0,2625.0,1769.0,1.0
int_y|batter:count_type[606115:two_strikes],0.007,0.013,-0.016,0.033,0.0,0.0,3312.0,1524.0,1.0
int_y|batter:count_type[606192:batter_ahead],0.003,0.013,-0.021,0.029,0.0,0.0,3114.0,1499.0,1.0
int_y|batter:count_type[606192:full],-0.007,0.013,-0.032,0.018,0.0,0.0,4603.0,1654.0,1.0
int_y|batter:count_type[606192:other],0.009,0.012,-0.013,0.031,0.0,0.0,2354.0,1443.0,1.0
int_y|batter:count_type[606192:two_strikes],-0.005,0.013,-0.028,0.019,0.0,0.0,3555.0,1727.0,1.0
int_y|batter:count_type[606466:batter_ahead],0.008,0.013,-0.016,0.032,0.0,0.0,3744.0,1569.0,1.0
int_y|batter:count_type[606466:full],-0.001,0.013,-0.026,0.024,0.0,0.0,3066.0,1612.0,1.0
int_y|batter:count_type[606466:other],0.005,0.012,-0.019,0.027,0.0,0.0,3326.0,980.0,1.0
int_y|batter:count_type[606466:two_strikes],-0.012,0.013,-0.034,0.014,0.0,0.0,3103.0,1466.0,1.0
int_y|batter:count_type[606992:batter_ahead],0.001,0.014,-0.024,0.026,0.0,0.0,4115.0,1432.0,1.0
int_y|batter:count_type[606992:full],-0.0,0.015,-0.027,0.028,0.0,0.0,3872.0,1406.0,1.0
int_y|batter:count_type[606992:other],0.0,0.014,-0.024,0.027,0.0,0.0,3413.0,1449.0,1.0
int_y|batter:count_type[606992:two_strikes],-0.0,0.014,-0.025,0.029,0.0,0.0,4128.0,1357.0,1.0
int_y|batter:count_type[607043:batter_ahead],0.003,0.012,-0.019,0.027,0.0,0.0,3665.0,1358.0,1.0
int_y|batter:count_type[607043:full],-0.003,0.014,-0.029,0.021,0.0,0.0,3912.0,1647.0,1.0
int_y|batter:count_type[607043:other],-0.003,0.012,-0.026,0.02,0.0,0.0,2912.0,1430.0,1.0
int_y|batter:count_type[607043:two_strikes],0.003,0.012,-0.019,0.026,0.0,0.0,3365.0,1625.0,1.0
int_y|batter:count_type[607054:batter_ahead],0.001,0.015,-0.028,0.028,0.0,0.0,3897.0,1308.0,1.0
int_y|batter:count_type[607054:full],-0.0,0.016,-0.028,0.03,0.0,0.0,4211.0,1494.0,1.0
int_y|batter:count_type[607054:other],-0.001,0.014,-0.029,0.025,0.0,0.0,4202.0,1535.0,1.0
int_y|batter:count_type[607054:two_strikes],0.0,0.014,-0.026,0.029,0.0,0.0,3816.0,1543.0,1.0
int_y|batter:count_type[607208:batter_ahead],0.021,0.013,-0.005,0.045,0.0,0.0,2985.0,1343.0,1.0
int_y|batter:count_type[607208:full],-0.017,0.013,-0.044,0.007,0.0,0.0,3218.0,1624.0,1.0
int_y|batter:count_type[607208:other],0.031,0.012,0.008,0.054,0.0,0.0,1608.0,1528.0,1.0
int_y|batter:count_type[607208:two_strikes],-0.035,0.014,-0.06,-0.01,0.0,0.0,1678.0,1404.0,1.0
int_y|batter:count_type[607680:batter_ahead],0.003,0.012,-0.02,0.027,0.0,0.0,3555.0,1575.0,1.0
int_y|batter:count_type[607680:full],0.005,0.014,-0.02,0.033,0.0,0.0,3837.0,1326.0,1.01
int_y|batter:count_type[607680:other],0.005,0.012,-0.018,0.028,0.0,0.0,3335.0,1291.0,1.0
int_y|batter:count_type[607680:two_strikes],-0.014,0.012,-0.038,0.01,0.0,0.0,3877.0,1315.0,1.0
int_y|batter:count_type[607732:batter_ahead],-0.011,0.013,-0.037,0.012,0.0,0.0,3442.0,1604.0,1.0
int_y|batter:count_type[607732:full],0.003,0.014,-0.026,0.027,0.0,0.0,4238.0,1465.0,1.0
int_y|batter:count_type[607732:other],-0.001,0.013,-0.024,0.024,0.0,0.0,3575.0,1729.0,1.0
int_y|batter:count_type[607732:two_strikes],0.01,0.014,-0.018,0.035,0.0,0.0,3554.0,1635.0,1.0
int_y|batter:count_type[608070:batter_ahead],0.002,0.012,-0.021,0.026,0.0,0.0,3066.0,1507.0,1.0
int_y|batter:count_type[608070:full],0.001,0.013,-0.022,0.026,0.0,0.0,5351.0,1866.0,1.0
int_y|batter:count_type[608070:other],0.002,0.013,-0.023,0.025,0.0,0.0,3498.0,1743.0,1.0
int_y|batter:count_type[608070:two_strikes],-0.005,0.012,-0.029,0.016,0.0,0.0,2733.0,1466.0,1.0
int_y|batter:count_type[608324:batter_ahead],-0.005,0.013,-0.031,0.018,0.0,0.0,3759.0,1530.0,1.0
