index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[518792:batter_ahead],0.005,0.009,-0.013,0.022,0.0,0.0,2793.0,1577.0,1.0
int_y|batter:count_type[518792:full],0.006,0.01,-0.013,0.023,0.0,0.0,2857.0,1318.0,1.0
int_y|batter:count_type[518792:other],-0.007,0.009,-0.024,0.011,0.0,0.0,2818.0,1380.0,1.0
int_y|batter:count_type[518792:two_strikes],-0.004,0.009,-0.02,0.013,0.0,0.0,2819.0,1498.0,1.0
int_y|batter:count_type[518934:batter_ahead],0.002,0.009,-0.015,0.019,0.0,0.0,3095.0,1487.0,1.0
int_y|batter:count_type[518934:full],-0.003,0.01,-0.019,0.016,0.0,0.0,3476.0,1460.0,1.0
int_y|batter:count_type[518934:other],-0.002,0.009,-0.02,0.015,0.0,0.0,3051.0,1474.0,1.0
int_y|batter:count_type[518934:two_strikes],0.002,0.009,-0.015,0.02,0.0,0.0,2974.0,1404.0,1.0
int_y|batter:count_type[519203:batter_ahead],0.006,0.008,-0.01,0.022,0.0,0.0,2852.0,1528.0,1.0
int_y|batter:count_type[519203:full],-0.002,0.01,-0.02,0.015,0.0,0.0,2807.0,1643.0,1.0
int_y|batter:count_type[519203:other],0.003,0.009,-0.015,0.019,0.0,0.0,2844.0,1353.0,1.0
int_y|batter:count_type[519203:two_strikes],-0.007,0.009,-0.023,0.009,0.0,0.0,2830.0,1593.0,1.01
int_y|batter:count_type[519317:batter_ahead],0.001,0.009,-0.015,0.018,0.0,0.0,3231.0,1665.0,1.0
int_y|batter:count_type[519317:full],-0.001,0.009,-0.018,0.016,0.0,0.0,2636.0,1747.0,1.0
int_y|batter:count_type[519317:other],0.004,0.009,-0.014,0.02,0.0,0.0,3445.0,1506.0,1.0
int_y|batter:count_type[519317:two_strikes],-0.003,0.008,-0.02,0.011,0.0,0.0,2524.0,1265.0,1.01
int_y|batter:count_type[521692:batter_ahead],-0.006,0.009,-0.022,0.011,0.0,0.0,2732.0,1510.0,1.0
int_y|batter:count_type[521692:full],0.007,0.009,-0.01,0.024,0.0,0.0,1649.0,1406.0,1.0
int_y|batter:count_type[521692:other],-0.004,0.009,-0.021,0.013,0.0,0.0,2379.0,1543.0,1.0
int_y|batter:count_type[521692:two_strikes],0.003,0.008,-0.011,0.02,0.0,0.0,2381.0,1542.0,1.0
int_y|batter:count_type[527038:batter_ahead],0.001,0.009,-0.015,0.018,0.0,0.0,2769.0,1535.0,1.0
int_y|batter:count_type[527038:full],0.0,0.009,-0.016,0.019,0.0,0.0,2645.0,1166.0,1.0
int_y|batter:count_type[527038:other],0.003,0.009,-0.014,0.019,0.0,0.0,2619.0,1481.0,1.0
int_y|batter:count_type[527038:two_strikes],-0.004,0.009,-0.021,0.012,0.0,0.0,2294.0,1539.0,1.0
int_y|batter:count_type[541645:batter_ahead],0.001,0.01,-0.016,0.02,0.0,0.0,2852.0,1319.0,1.0
int_y|batter:count_type[541645:full],0.002,0.01,-0.019,0.019,0.0,0.0,3192.0,1250.0,1.01
int_y|batter:count_type[541645:other],-0.001,0.01,-0.02,0.016,0.0,0.0,2988.0,1530.0,1.0
int_y|batter:count_type[541645:two_strikes],-0.002,0.01,-0.02,0.018,0.0,0.0,2818.0,1172.0,1.0
int_y|batter:count_type[542194:batter_ahead],0.0,0.009,-0.016,0.018,0.0,0.0,2923.0,1521.0,1.0
int_y|batter:count_type[542194:full],0.001,0.009,-0.016,0.019,0.0,0.0,2673.0,1243.0,1.01
int_y|batter:count_type[542194:other],0.007,0.009,-0.009,0.025,0.0,0.0,2746.0,1329.0,1.0
int_y|batter:count_type[542194:two_strikes],-0.009,0.01,-0.027,0.01,0.0,0.0,2587.0,1270.0,1.0
int_y|batter:count_type[542303:batter_ahead],0.001,0.008,-0.015,0.017,0.0,0.0,3023.0,1617.0,1.0
int_y|batter:count_type[542303:full],0.002,0.009,-0.014,0.019,0.0,0.0,2912.0,1721.0,1.0
int_y|batter:count_type[542303:other],0.001,0.008,-0.015,0.016,0.0,0.0,2990.0,1524.0,1.0
int_y|batter:count_type[542303:two_strikes],-0.004,0.009,-0.02,0.012,0.0,0.0,3226.0,1380.0,1.0
int_y|batter:count_type[542364:batter_ahead],-0.0,0.009,-0.016,0.018,0.0,0.0,3027.0,1436.0,1.0
int_y|batter:count_type[542364:full],0.0,0.01,-0.019,0.018,0.0,0.0,3111.0,1198.0,1.0
int_y|batter:count_type[542364:other],-0.0,0.01,-0.02,0.018,0.0,0.0,3111.0,1343.0,1.0
int_y|batter:count_type[542364:two_strikes],-0.0,0.01,-0.018,0.019,0.0,0.0,3366.0,1447.0,1.0
int_y|batter:count_type[542932:batter_ahead],0.002,0.01,-0.017,0.019,0.0,0.0,2629.0,1334.0,1.0
int_y|batter:count_type[542932:full],0.002,0.01,-0.016,0.021,0.0,0.0,3076.0,1224.0,1.0
int_y|batter:count_type[542932:other],-0.001,0.01,-0.019,0.019,0.0,0.0,2712.0,1197.0,1.0
int_y|batter:count_type[542932:two_strikes],-0.003,0.009,-0.02,0.014,0.0,0.0,2832.0,1617.0,1.0
int_y|batter:count_type[542963:batter_ahead],0.0,0.009,-0.018,0.018,0.0,0.0,3410.0,1090.0,1.0
int_y|batter:count_type[542963:full],0.0,0.01,-0.018,0.018,0.0,0.0,2321.0,1197.0,1.0
int_y|batter:count_type[542963:other],0.001,0.009,-0.017,0.018,0.0,0.0,2673.0,1475.0,1.0
int_y|batter:count_type[542963:two_strikes],-0.0,0.01,-0.02,0.018,0.0,0.0,2516.0,1338.0,1.0
int_y|batter:count_type[543063:batter_ahead],0.003,0.009,-0.013,0.022,0.0,0.0,2904.0,1615.0,1.0
int_y|batter:count_type[543063:full],0.0,0.01,-0.019,0.019,0.0,0.0,2885.0,1256.0,1.0
int_y|batter:count_type[543063:other],0.001,0.009,-0.017,0.018,0.0,0.0,3432.0,1344.0,1.0
int_y|batter:count_type[543063:two_strikes],-0.004,0.009,-0.021,0.013,0.0,0.0,2631.0,1164.0,1.0
int_y|batter:count_type[543228:batter_ahead],-0.001,0.009,-0.017,0.015,0.0,0.0,2627.0,1703.0,1.0
int_y|batter:count_type[543228:full],0.001,0.009,-0.016,0.019,0.0,0.0,3380.0,1289.0,1.0
int_y|batter:count_type[543228:other],-0.004,0.009,-0.022,0.013,0.0,0.0,2996.0,1446.0,1.01
int_y|batter:count_type[543228:two_strikes],0.004,0.009,-0.014,0.021,0.0,0.0,2584.0,1423.0,1.0
int_y|batter:count_type[543257:batter_ahead],0.012,0.009,-0.003,0.031,0.0,0.0,2321.0,1553.0,1.0
int_y|batter:count_type[543257:full],-0.006,0.009,-0.023,0.011,0.0,0.0,2689.0,1467.0,1.0
int_y|batter:count_type[543257:other],-0.002,0.008,-0.017,0.014,0.0,0.0,2870.0,1486.0,1.0
int_y|batter:count_type[543257:two_strikes],-0.004,0.009,-0.021,0.013,0.0,0.0,2810.0,1435.0,1.0
int_y|batter:count_type[543305:batter_ahead],-0.0,0.01,-0.017,0.018,0.0,0.0,2666.0,1319.0,1.0
int_y|batter:count_type[543305:full],-0.004,0.009,-0.022,0.013,0.0,0.0,2334.0,1140.0,1.0
int_y|batter:count_type[543305:other],0.004,0.009,-0.014,0.021,0.0,0.0,3128.0,1276.0,1.0
int_y|batter:count_type[543305:two_strikes],-0.0,0.009,-0.017,0.018,0.0,0.0,2718.0,1511.0,1.0
int_y|batter:count_type[543309:batter_ahead],-0.002,0.009,-0.018,0.014,0.0,0.0,2773.0,1419.0,1.0
int_y|batter:count_type[543309:full],0.001,0.009,-0.017,0.018,0.0,0.0,2565.0,1544.0,1.0
int_y|batter:count_type[543309:other],0.0,0.009,-0.017,0.016,0.0,0.0,2609.0,1506.0,1.0
int_y|batter:count_type[543309:two_strikes],0.001,0.009,-0.016,0.018,0.0,0.0,2952.0,1391.0,1.0
int_y|batter:count_type[543510:batter_ahead],0.004,0.009,-0.012,0.021,0.0,0.0,2930.0,1262.0,1.0
int_y|batter:count_type[543510:full],0.0,0.009,-0.017,0.019,0.0,0.0,2775.0,1290.0,1.0
int_y|batter:count_type[543510:other],-0.002,0.008,-0.017,0.014,0.0,0.0,2917.0,1371.0,1.0
int_y|batter:count_type[543510:two_strikes],-0.002,0.008,-0.017,0.014,0.0,0.0,3060.0,1565.0,1.0
int_y|batter:count_type[543685:batter_ahead],0.002,0.009,-0.016,0.02,0.0,0.0,3063.0,1467.0,1.0
int_y|batter:count_type[543685:full],0.002,0.009,-0.018,0.017,0.0,0.0,2707.0,1215.0,1.01
int_y|batter:count_type[543685:other],0.001,0.009,-0.015,0.017,0.0,0.0,2979.0,1429.0,1.0
int_y|batter:count_type[543685:two_strikes],-0.005,0.01,-0.023,0.013,0.0,0.0,3321.0,1401.0,1.0
int_y|batter:count_type[543760:batter_ahead],-0.005,0.008,-0.02,0.011,0.0,0.0,2916.0,1497.0,1.0
int_y|batter:count_type[543760:full],0.005,0.009,-0.011,0.023,0.0,0.0,2607.0,1520.0,1.0
int_y|batter:count_type[543760:other],-0.003,0.008,-0.018,0.013,0.0,0.0,2148.0,1419.0,1.0
int_y|batter:count_type[543760:two_strikes],0.002,0.008,-0.013,0.019,0.0,0.0,2036.0,1114.0,1.0
int_y|batter:count_type[543807:batter_ahead],-0.001,0.009,-0.018,0.017,0.0,0.0,3439.0,1680.0,1.0
int_y|batter:count_type[543807:full],-0.002,0.009,-0.019,0.015,0.0,0.0,2453.0,1401.0,1.01
int_y|batter:count_type[543807:other],-0.002,0.009,-0.017,0.016,0.0,0.0,3556.0,1627.0,1.01
int_y|batter:count_type[543807:two_strikes],0.005,0.009,-0.014,0.021,0.0,0.0,3020.0,999.0,1.0
int_y|batter:count_type[543877:batter_ahead],0.003,0.009,-0.013,0.021,0.0,0.0,3267.0,1613.0,1.0
int_y|batter:count_type[543877:full],-0.004,0.009,-0.021,0.014,0.0,0.0,2804.0,1446.0,1.0
int_y|batter:count_type[543877:other],-0.001,0.009,-0.018,0.015,0.0,0.0,2676.0,1028.0,1.0
int_y|batter:count_type[543877:two_strikes],0.001,0.009,-0.015,0.018,0.0,0.0,2497.0,1563.0,1.0
int_y|batter:count_type[545121:batter_ahead],-0.001,0.009,-0.019,0.016,0.0,0.0,2776.0,1506.0,1.0
int_y|batter:count_type[545121:full],-0.0,0.01,-0.019,0.018,0.0,0.0,2694.0,1273.0,1.0
int_y|batter:count_type[545121:other],0.002,0.009,-0.015,0.019,0.0,0.0,2955.0,1568.0,1.0
int_y|batter:count_type[545121:two_strikes],0.0,0.009,-0.017,0.017,0.0,0.0,2855.0,1411.0,1.0
int_y|batter:count_type[545341:batter_ahead],0.005,0.009,-0.012,0.022,0.0,0.0,3172.0,1641.0,1.0
int_y|batter:count_type[545341:full],0.0,0.009,-0.016,0.019,0.0,0.0,2700.0,1478.0,1.0
int_y|batter:count_type[545341:other],0.003,0.009,-0.012,0.022,0.0,0.0,2797.0,1279.0,1.0
int_y|batter:count_type[545341:two_strikes],-0.007,0.008,-0.022,0.009,0.0,0.0,2410.0,1706.0,1.0
int_y|batter:count_type[545361:batter_ahead],0.002,0.009,-0.016,0.019,0.0,0.0,2881.0,1427.0,1.0
int_y|batter:count_type[545361:full],-0.004,0.01,-0.023,0.014,0.0,0.0,3119.0,1208.0,1.0
int_y|batter:count_type[545361:other],-0.002,0.01,-0.02,0.015,0.0,0.0,3289.0,1435.0,1.0
int_y|batter:count_type[545361:two_strikes],0.004,0.009,-0.014,0.021,0.0,0.0,2724.0,1446.0,1.0
int_y|batter:count_type[547180:batter_ahead],0.007,0.008,-0.007,0.024,0.0,0.0,2775.0,1543.0,1.0
int_y|batter:count_type[547180:full],-0.004,0.009,-0.021,0.012,0.0,0.0,2914.0,1336.0,1.01
int_y|batter:count_type[547180:other],0.004,0.008,-0.012,0.02,0.0,0.0,2268.0,1192.0,1.01
int_y|batter:count_type[547180:two_strikes],-0.006,0.008,-0.022,0.009,0.0,0.0,2549.0,1422.0,1.0
int_y|batter:count_type[547989:batter_ahead],0.002,0.009,-0.017,0.018,0.0,0.0,3008.0,1053.0,1.0
int_y|batter:count_type[547989:full],-0.003,0.009,-0.021,0.015,0.0,0.0,2946.0,1055.0,1.0
int_y|batter:count_type[547989:other],0.0,0.01,-0.018,0.018,0.0,0.0,2655.0,1402.0,1.0
int_y|batter:count_type[547989:two_strikes],0.0,0.009,-0.017,0.017,0.0,0.0,2730.0,1570.0,1.0
int_y|batter:count_type[553869:batter_ahead],0.001,0.009,-0.016,0.016,0.0,0.0,2704.0,1654.0,1.0
int_y|batter:count_type[553869:full],-0.005,0.009,-0.019,0.013,0.0,0.0,2715.0,1630.0,1.0
int_y|batter:count_type[553869:other],0.007,0.009,-0.008,0.024,0.0,0.0,2617.0,1409.0,1.0
int_y|batter:count_type[553869:two_strikes],-0.004,0.008,-0.019,0.012,0.0,0.0,2611.0,1626.0,1.0
int_y|batter:count_type[553882:batter_ahead],0.0,0.009,-0.016,0.019,0.0,0.0,2861.0,1401.0,1.0
int_y|batter:count_type[553882:full],-0.002,0.009,-0.019,0.016,0.0,0.0,2787.0,1399.0,1.0
int_y|batter:count_type[553882:other],0.003,0.009,-0.014,0.02,0.0,0.0,2331.0,1384.0,1.0
int_y|batter:count_type[553882:two_strikes],-0.002,0.009,-0.019,0.016,0.0,0.0,2784.0,1436.0,1.0
int_y|batter:count_type[553993:batter_ahead],0.005,0.009,-0.011,0.022,0.0,0.0,2478.0,1107.0,1.0
int_y|batter:count_type[553993:full],-0.003,0.009,-0.019,0.015,0.0,0.0,2813.0,1215.0,1.0
int_y|batter:count_type[553993:other],0.006,0.008,-0.01,0.02,0.0,0.0,2402.0,1446.0,1.0
int_y|batter:count_type[553993:two_strikes],-0.009,0.009,-0.025,0.006,0.0,0.0,2480.0,1292.0,1.01
int_y|batter:count_type[570482:batter_ahead],0.006,0.009,-0.011,0.023,0.0,0.0,2273.0,1356.0,1.0
int_y|batter:count_type[570482:full],-0.005,0.009,-0.022,0.013,0.0,0.0,3266.0,1467.0,1.0
int_y|batter:count_type[570482:other],0.006,0.009,-0.011,0.022,0.0,0.0,2098.0,1261.0,1.0
int_y|batter:count_type[570482:two_strikes],-0.006,0.008,-0.021,0.012,0.0,0.0,2503.0,1406.0,1.0
int_y|batter:count_type[571448:batter_ahead],0.004,0.009,-0.012,0.02,0.0,0.0,2216.0,1371.0,1.0
int_y|batter:count_type[571448:full],-0.003,0.009,-0.02,0.013,0.0,0.0,2913.0,1325.0,1.0
int_y|batter:count_type[571448:other],0.001,0.008,-0.013,0.018,0.0,0.0,2919.0,1477.0,1.0
int_y|batter:count_type[571448:two_strikes],-0.002,0.008,-0.018,0.013,0.0,0.0,2443.0,1109.0,1.0
int_y|batter:count_type[571466:batter_ahead],-0.001,0.009,-0.018,0.015,0.0,0.0,3254.0,1404.0,1.01
int_y|batter:count_type[571466:full],-0.001,0.01,-0.02,0.016,0.0,0.0,3210.0,1368.0,1.0
int_y|batter:count_type[571466:other],0.0,0.009,-0.016,0.018,0.0,0.0,2940.0,1333.0,1.0
int_y|batter:count_type[571466:two_strikes],0.003,0.009,-0.014,0.02,0.0,0.0,2834.0,1520.0,1.0
int_y|batter:count_type[571657:batter_ahead],0.002,0.009,-0.014,0.02,0.0,0.0,3393.0,1705.0,1.0
int_y|batter:count_type[571657:full],-0.002,0.009,-0.018,0.017,0.0,0.0,3124.0,1452.0,1.0
int_y|batter:count_type[571657:other],0.001,0.009,-0.014,0.019,0.0,0.0,2649.0,1494.0,1.0
int_y|batter:count_type[571657:two_strikes],0.0,0.009,-0.016,0.016,0.0,0.0,3162.0,1748.0,1.0
int_y|batter:count_type[571745:batter_ahead],-0.0,0.009,-0.016,0.016,0.0,0.0,2790.0,1196.0,1.0
int_y|batter:count_type[571745:full],0.001,0.009,-0.016,0.017,0.0,0.0,2676.0,1512.0,1.0
int_y|batter:count_type[571745:other],0.002,0.009,-0.013,0.019,0.0,0.0,2391.0,1393.0,1.0
int_y|batter:count_type[571745:two_strikes],-0.003,0.009,-0.018,0.016,0.0,0.0,2940.0,1268.0,1.0
int_y|batter:count_type[571771:batter_ahead],0.002,0.009,-0.015,0.019,0.0,0.0,2771.0,1504.0,1.0
int_y|batter:count_type[571771:full],0.0,0.009,-0.016,0.019,0.0,0.0,3134.0,1503.0,1.0
int_y|batter:count_type[571771:other],-0.0,0.009,-0.017,0.014,0.0,0.0,3221.0,1263.0,1.0
int_y|batter:count_type[571771:two_strikes],-0.002,0.009,-0.019,0.015,0.0,0.0,2928.0,1543.0,1.0
int_y|batter:count_type[571912:batter_ahead],0.002,0.009,-0.015,0.018,0.0,0.0,2998.0,1576.0,1.0
int_y|batter:count_type[571912:full],-0.0,0.01,-0.018,0.017,0.0,0.0,3041.0,1382.0,1.0
int_y|batter:count_type[571912:other],0.0,0.009,-0.017,0.019,0.0,0.0,3111.0,1579.0,1.01
int_y|batter:count_type[571912:two_strikes],-0.002,0.009,-0.019,0.015,0.0,0.0,3436.0,1732.0,1.0
int_y|batter:count_type[571970:batter_ahead],-0.001,0.008,-0.017,0.014,0.0,0.0,3046.0,1311.0,1.0
int_y|batter:count_type[571970:full],-0.0,0.009,-0.017,0.017,0.0,0.0,3161.0,1271.0,1.0
int_y|batter:count_type[571970:other],-0.0,0.009,-0.016,0.016,0.0,0.0,2953.0,1566.0,1.0
int_y|batter:count_type[571970:two_strikes],0.001,0.009,-0.015,0.019,0.0,0.0,3751.0,1619.0,1.0
int_y|batter:count_type[572138:batter_ahead],0.001,0.008,-0.015,0.016,0.0,0.0,2772.0,1647.0,1.0
int_y|batter:count_type[572138:full],-0.0,0.009,-0.018,0.016,0.0,0.0,2512.0,1220.0,1.0
int_y|batter:count_type[572138:other],0.002,0.009,-0.015,0.018,0.0,0.0,2461.0,1433.0,1.0
int_y|batter:count_type[572138:two_strikes],-0.002,0.009,-0.018,0.015,0.0,0.0,2366.0,1441.0,1.0
int_y|batter:count_type[572191:batter_ahead],0.001,0.009,-0.015,0.018,0.0,0.0,3491.0,1451.0,1.0
int_y|batter:count_type[572191:full],-0.002,0.009,-0.019,0.015,0.0,0.0,2933.0,1435.0,1.01
int_y|batter:count_type[572191:other],-0.003,0.009,-0.02,0.013,0.0,0.0,2034.0,1391.0,1.0
int_y|batter:count_type[572191:two_strikes],0.005,0.009,-0.012,0.02,0.0,0.0,2636.0,1408.0,1.0
int_y|batter:count_type[572233:batter_ahead],0.005,0.009,-0.01,0.023,0.0,0.0,2667.0,1684.0,1.0
int_y|batter:count_type[572233:full],0.0,0.009,-0.018,0.016,0.0,0.0,2672.0,1311.0,1.0
int_y|batter:count_type[572233:other],-0.001,0.008,-0.017,0.014,0.0,0.0,2694.0,1502.0,1.0
int_y|batter:count_type[572233:two_strikes],-0.004,0.009,-0.02,0.012,0.0,0.0,2274.0,1417.0,1.0
int_y|batter:count_type[572761:batter_ahead],-0.001,0.009,-0.019,0.016,0.0,0.0,2808.0,1568.0,1.01
int_y|batter:count_type[572761:full],-0.001,0.01,-0.019,0.018,0.0,0.0,2679.0,1142.0,1.0
int_y|batter:count_type[572761:other],0.002,0.009,-0.017,0.019,0.0,0.0,2249.0,1324.0,1.01
int_y|batter:count_type[572761:two_strikes],0.0,0.009,-0.018,0.015,0.0,0.0,2610.0,1480.0,1.0
int_y|batter:count_type[573262:batter_ahead],0.001,0.009,-0.014,0.018,0.0,0.0,2939.0,1409.0,1.0
int_y|batter:count_type[573262:full],0.002,0.009,-0.014,0.021,0.0,0.0,3043.0,1735.0,1.0
int_y|batter:count_type[573262:other],-0.0,0.009,-0.017,0.015,0.0,0.0,2955.0,1759.0,1.0
int_y|batter:count_type[573262:two_strikes],-0.003,0.009,-0.02,0.013,0.0,0.0,2765.0,1590.0,1.0
int_y|batter:count_type[575929:batter_ahead],0.004,0.009,-0.013,0.021,0.0,0.0,2922.0,1590.0,1.0
int_y|batter:count_type[575929:full],-0.002,0.01,-0.018,0.017,0.0,0.0,2922.0,1587.0,1.0
int_y|batter:count_type[575929:other],0.003,0.009,-0.013,0.02,0.0,0.0,2410.0,1566.0,1.0
int_y|batter:count_type[575929:two_strikes],-0.005,0.009,-0.02,0.012,0.0,0.0,3098.0,1874.0,1.0
int_y|batter:count_type[578428:batter_ahead],0.004,0.009,-0.013,0.021,0.0,0.0,2593.0,1459.0,1.0
int_y|batter:count_type[578428:full],-0.002,0.009,-0.019,0.015,0.0,0.0,2916.0,1372.0,1.0
int_y|batter:count_type[578428:other],0.002,0.009,-0.014,0.019,0.0,0.0,2729.0,1385.0,1.0
int_y|batter:count_type[578428:two_strikes],-0.004,0.009,-0.023,0.011,0.0,0.0,2432.0,1634.0,1.0
int_y|batter:count_type[592178:batter_ahead],0.002,0.009,-0.015,0.02,0.0,0.0,2785.0,1600.0,1.0
int_y|batter:count_type[592178:full],0.001,0.01,-0.019,0.019,0.0,0.0,2839.0,1204.0,1.0
int_y|batter:count_type[592178:other],0.001,0.009,-0.017,0.017,0.0,0.0,3310.0,1625.0,1.0
int_y|batter:count_type[592178:two_strikes],-0.004,0.009,-0.02,0.014,0.0,0.0,2289.0,1536.0,1.0
int_y|batter:count_type[592192:batter_ahead],0.013,0.009,-0.004,0.029,0.0,0.0,2193.0,1769.0,1.0
int_y|batter:count_type[592192:full],-0.01,0.01,-0.027,0.009,0.0,0.0,2863.0,1468.0,1.0
int_y|batter:count_type[592192:other],0.008,0.009,-0.009,0.025,0.0,0.0,2915.0,1403.0,1.0
int_y|batter:count_type[592192:two_strikes],-0.011,0.009,-0.027,0.006,0.0,0.0,1982.0,1725.0,1.0
int_y|batter:count_type[592200:batter_ahead],-0.001,0.009,-0.019,0.015,0.0,0.0,2613.0,1570.0,1.0
int_y|batter:count_type[592200:full],0.0,0.009,-0.018,0.018,0.0,0.0,2821.0,1390.0,1.01
int_y|batter:count_type[592200:other],-0.0,0.009,-0.018,0.017,0.0,0.0,3782.0,1266.0,1.0
int_y|batter:count_type[592200:two_strikes],0.001,0.009,-0.018,0.017,0.0,0.0,2939.0,1361.0,1.0
int_y|batter:count_type[592206:batter_ahead],0.001,0.008,-0.014,0.017,0.0,0.0,2850.0,1516.0,1.0
int_y|batter:count_type[592206:full],-0.0,0.009,-0.018,0.016,0.0,0.0,2664.0,1467.0,1.0
int_y|batter:count_type[592206:other],0.002,0.008,-0.015,0.016,0.0,0.0,2666.0,1518.0,1.0
int_y|batter:count_type[592206:two_strikes],-0.003,0.008,-0.019,0.013,0.0,0.0,3121.0,1387.0,1.0
int_y|batter:count_type[592273:batter_ahead],0.001,0.009,-0.013,0.019,0.0,0.0,2945.0,1303.0,1.0
int_y|batter:count_type[592273:full],-0.003,0.009,-0.021,0.015,0.0,0.0,2963.0,1530.0,1.0
int_y|batter:count_type[592273:other],0.005,0.009,-0.012,0.02,0.0,0.0,2809.0,1605.0,1.0
int_y|batter:count_type[592273:two_strikes],-0.003,0.009,-0.02,0.013,0.0,0.0,2896.0,1769.0,1.0
int_y|batter:count_type[592325:batter_ahead],0.002,0.009,-0.014,0.02,0.0,0.0,3210.0,1554.0,1.0
int_y|batter:count_type[592325:full],0.001,0.009,-0.016,0.019,0.0,0.0,2609.0,1214.0,1.0
int_y|batter:count_type[592325:other],-0.002,0.009,-0.018,0.017,0.0,0.0,2883.0,1233.0,1.0
int_y|batter:count_type[592325:two_strikes],-0.0,0.009,-0.017,0.018,0.0,0.0,2555.0,1347.0,1.0
int_y|batter:count_type[592348:batter_ahead],0.001,0.009,-0.017,0.018,0.0,0.0,2939.0,1423.0,1.0
int_y|batter:count_type[592348:full],0.001,0.009,-0.016,0.019,0.0,0.0,2725.0,1167.0,1.0
int_y|batter:count_type[592348:other],0.0,0.01,-0.018,0.018,0.0,0.0,3145.0,1389.0,1.0
int_y|batter:count_type[592348:two_strikes],-0.002,0.009,-0.02,0.015,0.0,0.0,2773.0,1379.0,1.01
int_y|batter:count_type[592450:batter_ahead],0.0,0.008,-0.015,0.016,0.0,0.0,2572.0,1493.0,1.0
int_y|batter:count_type[592450:full],-0.005,0.009,-0.022,0.011,0.0,0.0,2790.0,1301.0,1.0
int_y|batter:count_type[592450:other],0.003,0.009,-0.013,0.019,0.0,0.0,2926.0,1342.0,1.0
int_y|batter:count_type[592450:two_strikes],0.003,0.008,-0.013,0.019,0.0,0.0,2805.0,1659.0,1.0
int_y|batter:count_type[592518:batter_ahead],0.002,0.008,-0.015,0.017,0.0,0.0,2803.0,1419.0,1.0
int_y|batter:count_type[592518:full],-0.002,0.009,-0.017,0.014,0.0,0.0,2819.0,1492.0,1.0
int_y|batter:count_type[592518:other],0.006,0.008,-0.01,0.02,0.0,0.0,2146.0,1395.0,1.0
int_y|batter:count_type[592518:two_strikes],-0.006,0.008,-0.022,0.009,0.0,0.0,2608.0,1498.0,1.0
int_y|batter:count_type[592626:batter_ahead],0.002,0.009,-0.014,0.018,0.0,0.0,3041.0,1563.0,1.0
int_y|batter:count_type[592626:full],-0.005,0.009,-0.022,0.013,0.0,0.0,3068.0,1394.0,1.0
int_y|batter:count_type[592626:other],0.004,0.009,-0.013,0.021,0.0,0.0,3498.0,1476.0,1.0
int_y|batter:count_type[592626:two_strikes],-0.001,0.009,-0.018,0.016,0.0,0.0,2723.0,1575.0,1.0
int_y|batter:count_type[592663:batter_ahead],-0.001,0.009,-0.019,0.016,0.0,0.0,2861.0,1451.0,1.0
int_y|batter:count_type[592663:full],0.001,0.009,-0.017,0.017,0.0,0.0,2884.0,1539.0,1.0
int_y|batter:count_type[592663:other],0.002,0.009,-0.015,0.018,0.0,0.0,2772.0,1382.0,1.01
int_y|batter:count_type[592663:two_strikes],-0.002,0.009,-0.017,0.015,0.0,0.0,2875.0,1587.0,1.0
int_y|batter:count_type[592669:batter_ahead],0.009,0.008,-0.007,0.024,0.0,0.0,2587.0,1544.0,1.0
int_y|batter:count_type[592669:full],-0.005,0.009,-0.021,0.012,0.0,0.0,3015.0,1671.0,1.0
int_y|batter:count_type[592669:other],-0.0,0.008,-0.016,0.015,0.0,0.0,2807.0,1644.0,1.0
int_y|batter:count_type[592669:two_strikes],-0.004,0.009,-0.019,0.012,0.0,0.0,3002.0,1509.0,1.0
int_y|batter:count_type[592696:batter_ahead],0.004,0.009,-0.013,0.02,0.0,0.0,2980.0,1377.0,1.0
int_y|batter:count_type[592696:full],-0.001,0.009,-0.018,0.016,0.0,0.0,2844.0,1515.0,1.0
int_y|batter:count_type[592696:other],0.001,0.009,-0.016,0.017,0.0,0.0,2427.0,1345.0,1.0
int_y|batter:count_type[592696:two_strikes],-0.004,0.009,-0.02,0.014,0.0,0.0,3148.0,1480.0,1.0
int_y|batter:count_type[592885:batter_ahead],0.003,0.009,-0.014,0.018,0.0,0.0,3083.0,1494.0,1.0
int_y|batter:count_type[592885:full],0.0,0.009,-0.017,0.017,0.0,0.0,2368.0,1605.0,1.0
int_y|batter:count_type[592885:other],-0.004,0.009,-0.021,0.012,0.0,0.0,2990.0,1585.0,1.0
int_y|batter:count_type[592885:two_strikes],0.001,0.009,-0.016,0.017,0.0,0.0,2580.0,1188.0,1.0
int_y|batter:count_type[593160:batter_ahead],0.007,0.009,-0.011,0.024,0.0,0.0,2138.0,1451.0,1.0
int_y|batter:count_type[593160:full],-0.01,0.009,-0.026,0.008,0.0,0.0,2277.0,1305.0,1.0
int_y|batter:count_type[593160:other],0.0,0.009,-0.016,0.017,0.0,0.0,2874.0,1561.0,1.01
int_y|batter:count_type[593160:two_strikes],0.003,0.009,-0.014,0.019,0.0,0.0,2883.0,1712.0,1.0
int_y|batter:count_type[593428:batter_ahead],-0.003,0.009,-0.018,0.014,0.0,0.0,2985.0,1629.0,1.0
