index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
int_y|batter:count_type[608360:two_strikes],0.002,0.015,-0.026,0.032,0.0,0.0,2005.0,1006.0,1.0
int_y|batter:count_type[608369:batter_ahead],0.004,0.013,-0.02,0.03,0.0,0.0,2220.0,1280.0,1.0
int_y|batter:count_type[608369:full],0.003,0.014,-0.023,0.027,0.0,0.0,1986.0,1321.0,1.0
int_y|batter:count_type[608369:other],-0.003,0.012,-0.028,0.018,0.0,0.0,1936.0,1170.0,1.0
int_y|batter:count_type[608369:two_strikes],-0.005,0.013,-0.031,0.018,0.0,0.0,1967.0,1370.0,1.0
int_y|batter:count_type[608385:batter_ahead],0.007,0.014,-0.019,0.032,0.0,0.0,2188.0,1504.0,1.0
int_y|batter:count_type[608385:full],0.004,0.014,-0.022,0.031,0.0,0.0,1995.0,1603.0,1.0
int_y|batter:count_type[608385:other],-0.005,0.014,-0.033,0.02,0.0,0.0,2035.0,1531.0,1.0
int_y|batter:count_type[608385:two_strikes],-0.007,0.014,-0.033,0.019,0.0,0.0,2031.0,1470.0,1.0
int_y|batter:count_type[608671:batter_ahead],0.002,0.015,-0.025,0.029,0.0,0.0,1926.0,1418.0,1.0
int_y|batter:count_type[608671:full],0.001,0.014,-0.027,0.026,0.0,0.0,2197.0,1566.0,1.0
int_y|batter:count_type[608671:other],0.003,0.014,-0.023,0.029,0.0,0.0,1934.0,1521.0,1.0
int_y|batter:count_type[608671:two_strikes],-0.005,0.014,-0.032,0.019,0.0,0.0,1932.0,1429.0,1.0
int_y|batter:count_type[608701:batter_ahead],0.0,0.014,-0.028,0.024,0.0,0.0,2165.0,1424.0,1.0
int_y|batter:count_type[608701:full],0.008,0.013,-0.016,0.034,0.0,0.0,1915.0,1178.0,1.0
int_y|batter:count_type[608701:other],-0.003,0.013,-0.026,0.022,0.0,0.0,2162.0,1369.0,1.0
int_y|batter:count_type[608701:two_strikes],-0.003,0.013,-0.028,0.02,0.0,0.0,2189.0,1542.0,1.0
int_y|batter:count_type[609280:batter_ahead],0.007,0.013,-0.016,0.031,0.0,0.0,2084.0,1117.0,1.0
int_y|batter:count_type[609280:full],0.005,0.013,-0.019,0.031,0.0,0.0,2091.0,1378.0,1.0
int_y|batter:count_type[609280:other],-0.008,0.012,-0.031,0.016,0.0,0.0,2135.0,1328.0,1.0
int_y|batter:count_type[609280:two_strikes],-0.005,0.013,-0.032,0.019,0.0,0.0,2377.0,1019.0,1.01
int_y|batter:count_type[620443:batter_ahead],0.002,0.013,-0.023,0.027,0.0,0.0,1962.0,1446.0,1.0
int_y|batter:count_type[620443:full],-0.003,0.014,-0.03,0.023,0.0,0.0,2246.0,1446.0,1.0
int_y|batter:count_type[620443:other],-0.001,0.013,-0.024,0.024,0.0,0.0,2152.0,1195.0,1.0
int_y|batter:count_type[620443:two_strikes],0.003,0.013,-0.024,0.027,0.0,0.0,1882.0,1237.0,1.0
int_y|batter:count_type[621020:batter_ahead],0.002,0.012,-0.023,0.025,0.0,0.0,1939.0,1083.0,1.0
int_y|batter:count_type[621020:full],0.003,0.012,-0.019,0.026,0.0,0.0,1700.0,1362.0,1.0
int_y|batter:count_type[621020:other],0.004,0.012,-0.018,0.027,0.0,0.0,2135.0,1255.0,1.0
int_y|batter:count_type[621020:two_strikes],-0.007,0.012,-0.03,0.015,0.0,0.0,1978.0,1440.0,1.0
int_y|batter:count_type[621028:batter_ahead],0.004,0.014,-0.023,0.029,0.0,0.0,2125.0,1348.0,1.0
int_y|batter:count_type[621028:full],-0.004,0.014,-0.029,0.024,0.0,0.0,1865.0,1363.0,1.0
int_y|batter:count_type[621028:other],0.008,0.013,-0.016,0.032,0.0,0.0,1969.0,1320.0,1.0
int_y|batter:count_type[621028:two_strikes],-0.008,0.014,-0.035,0.018,0.0,0.0,1932.0,1024.0,1.0
int_y|batter:count_type[621035:batter_ahead],0.008,0.013,-0.017,0.032,0.0,0.0,2014.0,1456.0,1.0
int_y|batter:count_type[621035:full],-0.004,0.014,-0.03,0.022,0.0,0.0,2127.0,1705.0,1.0
int_y|batter:count_type[621035:other],0.002,0.013,-0.021,0.027,0.0,0.0,1828.0,1105.0,1.01
int_y|batter:count_type[621035:two_strikes],-0.005,0.013,-0.03,0.02,0.0,0.0,2220.0,1454.0,1.0
int_y|batter:count_type[621043:batter_ahead],0.015,0.013,-0.011,0.037,0.0,0.0,1968.0,1465.0,1.01
int_y|batter:count_type[621043:full],-0.002,0.013,-0.026,0.025,0.0,0.0,1879.0,1260.0,1.0
int_y|batter:count_type[621043:other],0.003,0.011,-0.017,0.026,0.0,0.0,2120.0,1394.0,1.0
int_y|batter:count_type[621043:two_strikes],-0.015,0.012,-0.036,0.009,0.0,0.0,2132.0,1480.0,1.0
int_y|batter:count_type[621438:batter_ahead],0.01,0.013,-0.015,0.034,0.0,0.0,1980.0,1501.0,1.0
int_y|batter:count_type[621438:full],-0.006,0.014,-0.032,0.018,0.0,0.0,1961.0,1781.0,1.0
int_y|batter:count_type[621438:other],0.0,0.013,-0.025,0.024,0.0,0.0,2280.0,1020.0,1.01
int_y|batter:count_type[621438:two_strikes],-0.004,0.013,-0.029,0.02,0.0,0.0,2169.0,1445.0,1.0
int_y|batter:count_type[621439:batter_ahead],0.009,0.014,-0.015,0.035,0.0,0.0,2164.0,1266.0,1.0
int_y|batter:count_type[621439:full],0.0,0.014,-0.027,0.027,0.0,0.0,2213.0,1091.0,1.01
int_y|batter:count_type[621439:other],0.005,0.012,-0.02,0.025,0.0,0.0,1895.0,1455.0,1.01
int_y|batter:count_type[621439:two_strikes],-0.013,0.013,-0.037,0.009,0.0,0.0,1967.0,1458.0,1.0
int_y|batter:count_type[621493:batter_ahead],0.009,0.013,-0.018,0.032,0.0,0.0,2149.0,1488.0,1.0
int_y|batter:count_type[621493:full],0.009,0.013,-0.015,0.032,0.0,0.0,2122.0,1590.0,1.0
int_y|batter:count_type[621493:other],-0.008,0.012,-0.031,0.014,0.0,0.0,1961.0,1496.0,1.0
int_y|batter:count_type[621493:two_strikes],-0.01,0.012,-0.033,0.01,0.0,0.0,2190.0,1404.0,1.0
int_y|batter:count_type[621512:batter_ahead],-0.001,0.015,-0.026,0.027,0.0,0.0,1946.0,1394.0,1.0
int_y|batter:count_type[621512:full],-0.001,0.014,-0.029,0.025,0.0,0.0,2051.0,1210.0,1.0
int_y|batter:count_type[621512:other],0.002,0.014,-0.024,0.03,0.0,0.0,1981.0,1363.0,1.0
int_y|batter:count_type[621512:two_strikes],0.0,0.014,-0.028,0.025,0.0,0.0,2016.0,1545.0,1.0
int_y|batter:count_type[621566:batter_ahead],-0.006,0.012,-0.027,0.018,0.0,0.0,2014.0,1447.0,1.0
int_y|batter:count_type[621566:full],0.008,0.013,-0.016,0.031,0.0,0.0,2081.0,1336.0,1.0
int_y|batter:count_type[621566:other],-0.002,0.012,-0.026,0.02,0.0,0.0,2019.0,875.0,1.0
int_y|batter:count_type[621566:two_strikes],-0.001,0.012,-0.021,0.023,0.0,0.0,2118.0,1588.0,1.0
int_y|batter:count_type[622268:batter_ahead],0.001,0.014,-0.027,0.025,0.0,0.0,2191.0,1503.0,1.0
int_y|batter:count_type[622268:full],-0.0,0.014,-0.027,0.026,0.0,0.0,1988.0,1325.0,1.01
int_y|batter:count_type[622268:other],-0.001,0.014,-0.03,0.025,0.0,0.0,1839.0,1203.0,1.0
int_y|batter:count_type[622268:two_strikes],0.0,0.014,-0.027,0.026,0.0,0.0,2043.0,1117.0,1.0
int_y|batter:count_type[622534:batter_ahead],0.001,0.014,-0.026,0.027,0.0,0.0,1927.0,1587.0,1.0
int_y|batter:count_type[622534:full],0.0,0.015,-0.027,0.028,0.0,0.0,1975.0,1188.0,1.0
int_y|batter:count_type[622534:other],0.008,0.014,-0.02,0.033,0.0,0.0,1892.0,1488.0,1.0
int_y|batter:count_type[622534:two_strikes],-0.009,0.014,-0.037,0.017,0.0,0.0,1897.0,1587.0,1.0
int_y|batter:count_type[622569:batter_ahead],0.007,0.014,-0.02,0.033,0.0,0.0,1971.0,1482.0,1.01
int_y|batter:count_type[622569:full],-0.007,0.014,-0.034,0.02,0.0,0.0,2034.0,1175.0,1.0
int_y|batter:count_type[622569:other],0.002,0.014,-0.025,0.027,0.0,0.0,2064.0,1704.0,1.0
int_y|batter:count_type[622569:two_strikes],-0.001,0.014,-0.028,0.025,0.0,0.0,2104.0,1618.0,1.0
int_y|batter:count_type[622761:batter_ahead],0.006,0.014,-0.022,0.032,0.0,0.0,2007.0,1219.0,1.0
int_y|batter:count_type[622761:full],0.0,0.015,-0.028,0.026,0.0,0.0,1813.0,1418.0,1.0
int_y|batter:count_type[622761:other],-0.004,0.014,-0.029,0.024,0.0,0.0,1941.0,1100.0,1.01
int_y|batter:count_type[622761:two_strikes],-0.002,0.014,-0.027,0.023,0.0,0.0,2162.0,1518.0,1.0
int_y|batter:count_type[623168:batter_ahead],0.001,0.013,-0.023,0.026,0.0,0.0,1958.0,1186.0,1.01
int_y|batter:count_type[623168:full],-0.005,0.014,-0.03,0.023,0.0,0.0,2122.0,1623.0,1.0
int_y|batter:count_type[623168:other],0.001,0.012,-0.021,0.025,0.0,0.0,1868.0,1412.0,1.0
int_y|batter:count_type[623168:two_strikes],0.002,0.012,-0.02,0.026,0.0,0.0,1949.0,934.0,1.0
int_y|batter:count_type[623205:batter_ahead],0.001,0.015,-0.026,0.028,0.0,0.0,1980.0,1128.0,1.0
int_y|batter:count_type[623205:full],-0.0,0.015,-0.028,0.029,0.0,0.0,1937.0,1126.0,1.0
int_y|batter:count_type[623205:other],-0.001,0.014,-0.028,0.026,0.0,0.0,1868.0,1425.0,1.0
int_y|batter:count_type[623205:two_strikes],0.001,0.015,-0.027,0.028,0.0,0.0,2008.0,1378.0,1.0
int_y|batter:count_type[623993:batter_ahead],0.004,0.012,-0.019,0.027,0.0,0.0,2209.0,1680.0,1.0
int_y|batter:count_type[623993:full],0.001,0.013,-0.023,0.027,0.0,0.0,1743.0,1264.0,1.0
int_y|batter:count_type[623993:other],0.004,0.013,-0.019,0.031,0.0,0.0,2217.0,1167.0,1.0
int_y|batter:count_type[623993:two_strikes],-0.008,0.013,-0.033,0.016,0.0,0.0,2176.0,1195.0,1.0
int_y|batter:count_type[624413:batter_ahead],-0.001,0.012,-0.025,0.021,0.0,0.0,2161.0,1372.0,1.0
int_y|batter:count_type[624413:full],0.011,0.014,-0.014,0.038,0.0,0.0,1973.0,1217.0,1.0
int_y|batter:count_type[624413:other],-0.01,0.012,-0.031,0.012,0.0,0.0,2192.0,1498.0,1.0
int_y|batter:count_type[624413:two_strikes],0.0,0.012,-0.022,0.022,0.0,0.0,2141.0,1376.0,1.0
int_y|batter:count_type[624415:batter_ahead],0.01,0.014,-0.016,0.037,0.0,0.0,1966.0,1297.0,1.01
int_y|batter:count_type[624415:full],0.002,0.014,-0.023,0.029,0.0,0.0,2018.0,1444.0,1.0
int_y|batter:count_type[624415:other],-0.003,0.014,-0.029,0.023,0.0,0.0,2183.0,1500.0,1.0
int_y|batter:count_type[624415:two_strikes],-0.01,0.014,-0.034,0.019,0.0,0.0,2067.0,1435.0,1.0
int_y|batter:count_type[624424:batter_ahead],0.007,0.013,-0.017,0.029,0.0,0.0,2154.0,1227.0,1.0
int_y|batter:count_type[624424:full],-0.005,0.014,-0.032,0.02,0.0,0.0,2008.0,1295.0,1.0
int_y|batter:count_type[624424:other],0.009,0.012,-0.012,0.032,0.0,0.0,1893.0,1300.0,1.0
int_y|batter:count_type[624424:two_strikes],-0.011,0.012,-0.033,0.013,0.0,0.0,2216.0,1353.0,1.0
int_y|batter:count_type[624428:batter_ahead],0.007,0.013,-0.018,0.03,0.0,0.0,1952.0,1098.0,1.0
int_y|batter:count_type[624428:full],0.01,0.013,-0.016,0.034,0.0,0.0,2190.0,1252.0,1.0
int_y|batter:count_type[624428:other],-0.007,0.012,-0.03,0.016,0.0,0.0,2367.0,1292.0,1.0
int_y|batter:count_type[624428:two_strikes],-0.009,0.013,-0.032,0.015,0.0,0.0,1947.0,1432.0,1.0
int_y|batter:count_type[624431:batter_ahead],0.01,0.013,-0.014,0.035,0.0,0.0,1857.0,986.0,1.0
int_y|batter:count_type[624431:full],0.003,0.014,-0.021,0.029,0.0,0.0,1985.0,1560.0,1.0
int_y|batter:count_type[624431:other],0.001,0.013,-0.022,0.025,0.0,0.0,2255.0,1497.0,1.0
int_y|batter:count_type[624431:two_strikes],-0.014,0.013,-0.04,0.01,0.0,0.0,1951.0,1232.0,1.0
int_y|batter:count_type[624512:batter_ahead],0.003,0.014,-0.023,0.029,0.0,0.0,2120.0,1420.0,1.0
int_y|batter:count_type[624512:full],-0.0,0.014,-0.027,0.026,0.0,0.0,1850.0,1676.0,1.0
int_y|batter:count_type[624512:other],-0.001,0.013,-0.023,0.026,0.0,0.0,1968.0,1239.0,1.0
int_y|batter:count_type[624512:two_strikes],-0.003,0.013,-0.027,0.022,0.0,0.0,1900.0,1114.0,1.0
int_y|batter:count_type[624513:batter_ahead],0.005,0.015,-0.022,0.031,0.0,0.0,2003.0,1583.0,1.0
int_y|batter:count_type[624513:full],-0.002,0.015,-0.028,0.027,0.0,0.001,1994.0,785.0,1.0
int_y|batter:count_type[624513:other],0.004,0.014,-0.024,0.031,0.0,0.0,1974.0,1334.0,1.0
int_y|batter:count_type[624513:two_strikes],-0.008,0.015,-0.034,0.02,0.0,0.0,2163.0,1602.0,1.0
int_y|batter:count_type[624523:batter_ahead],0.0,0.015,-0.028,0.026,0.0,0.0,1903.0,1289.0,1.0
int_y|batter:count_type[624523:full],0.0,0.014,-0.029,0.025,0.0,0.0,1979.0,950.0,1.0
int_y|batter:count_type[624523:other],0.0,0.015,-0.025,0.03,0.0,0.0,2031.0,1119.0,1.0
int_y|batter:count_type[624523:two_strikes],-0.0,0.015,-0.028,0.027,0.0,0.0,1991.0,1166.0,1.01
int_y|batter:count_type[624585:batter_ahead],0.001,0.013,-0.025,0.024,0.0,0.0,2136.0,1219.0,1.0
int_y|batter:count_type[624585:full],0.005,0.013,-0.02,0.028,0.0,0.0,2039.0,1479.0,1.0
int_y|batter:count_type[624585:other],0.004,0.013,-0.022,0.027,0.0,0.0,2037.0,1223.0,1.0
int_y|batter:count_type[624585:two_strikes],-0.009,0.013,-0.034,0.014,0.0,0.0,2085.0,1496.0,1.0
int_y|batter:count_type[624641:batter_ahead],0.011,0.013,-0.013,0.034,0.0,0.0,1972.0,1199.0,1.0
int_y|batter:count_type[624641:full],-0.002,0.014,-0.026,0.027,0.0,0.0,2186.0,1209.0,1.0
int_y|batter:count_type[624641:other],0.007,0.013,-0.019,0.031,0.0,0.0,2167.0,1216.0,1.0
int_y|batter:count_type[624641:two_strikes],-0.015,0.013,-0.039,0.009,0.0,0.0,1858.0,1369.0,1.0
int_y|batter:count_type[628451:batter_ahead],0.005,0.014,-0.022,0.029,0.0,0.0,2229.0,1413.0,1.0
int_y|batter:count_type[628451:full],-0.0,0.014,-0.027,0.026,0.0,0.0,2032.0,1376.0,1.0
int_y|batter:count_type[628451:other],-0.001,0.013,-0.025,0.023,0.0,0.0,1802.0,1214.0,1.0
int_y|batter:count_type[628451:two_strikes],-0.004,0.014,-0.031,0.02,0.0,0.0,1811.0,1199.0,1.01
int_y|batter:count_type[630105:batter_ahead],0.012,0.013,-0.011,0.036,0.0,0.0,2108.0,1434.0,1.0
int_y|batter:count_type[630105:full],-0.003,0.012,-0.026,0.021,0.0,0.0,1995.0,1317.0,1.01
int_y|batter:count_type[630105:other],-0.003,0.012,-0.027,0.019,0.0,0.0,2015.0,1329.0,1.0
int_y|batter:count_type[630105:two_strikes],-0.004,0.013,-0.028,0.019,0.0,0.0,2083.0,1180.0,1.01
int_y|batter:count_type[640459:batter_ahead],0.001,0.015,-0.028,0.028,0.0,0.0,1924.0,1357.0,1.0
int_y|batter:count_type[640459:full],-0.0,0.014,-0.027,0.025,0.0,0.0,2198.0,1305.0,1.0
int_y|batter:count_type[640459:other],0.004,0.015,-0.024,0.03,0.0,0.0,1899.0,1171.0,1.01
int_y|batter:count_type[640459:two_strikes],-0.005,0.014,-0.029,0.023,0.0,0.0,1858.0,1594.0,1.0
int_y|batter:count_type[640492:batter_ahead],0.006,0.015,-0.023,0.035,0.0,0.0,1926.0,1457.0,1.0
int_y|batter:count_type[640492:full],-0.001,0.014,-0.027,0.026,0.0,0.0,1950.0,1219.0,1.0
int_y|batter:count_type[640492:other],-0.001,0.014,-0.026,0.028,0.0,0.0,1987.0,1495.0,1.0
int_y|batter:count_type[640492:two_strikes],-0.004,0.014,-0.031,0.022,0.0,0.0,1884.0,1446.0,1.0
int_y|batter:count_type[640902:batter_ahead],0.005,0.014,-0.024,0.031,0.0,0.0,1999.0,1366.0,1.01
int_y|batter:count_type[640902:full],-0.0,0.014,-0.028,0.026,0.0,0.0,2149.0,1273.0,1.0
int_y|batter:count_type[640902:other],0.001,0.013,-0.024,0.026,0.0,0.0,1794.0,1599.0,1.0
int_y|batter:count_type[640902:two_strikes],-0.005,0.013,-0.03,0.019,0.0,0.0,1848.0,1453.0,1.0
int_y|batter:count_type[641313:batter_ahead],0.005,0.013,-0.019,0.031,0.0,0.0,2195.0,1527.0,1.01
int_y|batter:count_type[641313:full],-0.002,0.014,-0.026,0.024,0.0,0.0,2221.0,1377.0,1.0
int_y|batter:count_type[641313:other],-0.0,0.013,-0.025,0.025,0.0,0.0,1753.0,1445.0,1.0
int_y|batter:count_type[641313:two_strikes],-0.002,0.014,-0.03,0.022,0.0,0.0,1854.0,1311.0,1.0
int_y|batter:count_type[641343:batter_ahead],0.009,0.013,-0.016,0.033,0.0,0.0,2102.0,1282.0,1.0
int_y|batter:count_type[641343:full],0.003,0.014,-0.022,0.029,0.0,0.0,1981.0,1317.0,1.0
int_y|batter:count_type[641343:other],-0.002,0.013,-0.026,0.023,0.0,0.0,2030.0,1439.0,1.0
int_y|batter:count_type[641343:two_strikes],-0.009,0.013,-0.032,0.017,0.0,0.0,2054.0,1330.0,1.0
int_y|batter:count_type[641355:batter_ahead],0.004,0.012,-0.018,0.028,0.0,0.0,2421.0,1036.0,1.01
int_y|batter:count_type[641355:full],0.003,0.013,-0.022,0.028,0.0,0.0,2224.0,1266.0,1.0
int_y|batter:count_type[641355:other],-0.007,0.012,-0.031,0.015,0.0,0.0,2339.0,1181.0,1.0
int_y|batter:count_type[641355:two_strikes],0.001,0.013,-0.021,0.026,0.0,0.0,2191.0,1490.0,1.0
int_y|batter:count_type[641487:batter_ahead],0.004,0.012,-0.018,0.025,0.0,0.0,2013.0,1182.0,1.0
int_y|batter:count_type[641487:full],0.009,0.012,-0.014,0.032,0.0,0.0,2087.0,1307.0,1.0
int_y|batter:count_type[641487:other],0.005,0.012,-0.018,0.025,0.0,0.0,2032.0,1430.0,1.0
int_y|batter:count_type[641487:two_strikes],-0.017,0.012,-0.039,0.006,0.0,0.0,1902.0,1368.0,1.01
int_y|batter:count_type[641555:batter_ahead],0.003,0.014,-0.022,0.03,0.0,0.0,2278.0,1422.0,1.0
int_y|batter:count_type[641555:full],0.002,0.014,-0.026,0.027,0.0,0.0,1614.0,1270.0,1.0
int_y|batter:count_type[641555:other],0.003,0.014,-0.023,0.028,0.0,0.0,1787.0,1586.0,1.0
int_y|batter:count_type[641555:two_strikes],-0.008,0.014,-0.035,0.017,0.0,0.0,2124.0,1326.0,1.0
int_y|batter:count_type[641584:batter_ahead],0.011,0.013,-0.014,0.035,0.0,0.0,1914.0,1191.0,1.0
int_y|batter:count_type[641584:full],-0.0,0.013,-0.024,0.025,0.0,0.0,2184.0,1502.0,1.01
int_y|batter:count_type[641584:other],-0.001,0.013,-0.024,0.024,0.0,0.0,2180.0,1456.0,1.0
int_y|batter:count_type[641584:two_strikes],-0.008,0.013,-0.034,0.015,0.0,0.0,2076.0,1400.0,1.0
int_y|batter:count_type[641598:batter_ahead],0.009,0.014,-0.013,0.038,0.0,0.0,1842.0,869.0,1.0
int_y|batter:count_type[641598:full],-0.004,0.014,-0.03,0.022,0.0,0.0,2085.0,1327.0,1.0
int_y|batter:count_type[641598:other],-0.005,0.012,-0.027,0.017,0.0,0.0,1947.0,1370.0,1.0
int_y|batter:count_type[641598:two_strikes],0.001,0.013,-0.022,0.026,0.0,0.0,1886.0,1024.0,1.0
int_y|batter:count_type[641645:batter_ahead],0.002,0.014,-0.022,0.03,0.0,0.0,1981.0,1478.0,1.01
int_y|batter:count_type[641645:full],0.001,0.015,-0.025,0.029,0.0,0.0,1911.0,1592.0,1.0
int_y|batter:count_type[641645:other],0.0,0.014,-0.026,0.028,0.0,0.0,2076.0,1379.0,1.0
int_y|batter:count_type[641645:two_strikes],-0.002,0.014,-0.026,0.026,0.0,0.0,2006.0,1544.0,1.0
int_y|batter:count_type[641658:batter_ahead],-0.003,0.013,-0.027,0.022,0.0,0.0,2035.0,1339.0,1.0
int_y|batter:count_type[641658:full],0.006,0.015,-0.022,0.032,0.0,0.0,2166.0,1368.0,1.0
int_y|batter:count_type[641658:other],-0.0,0.014,-0.024,0.028,0.0,0.0,2003.0,1615.0,1.0
int_y|batter:count_type[641658:two_strikes],-0.001,0.014,-0.026,0.026,0.0,0.0,1923.0,1359.0,1.0
int_y|batter:count_type[641680:batter_ahead],0.005,0.013,-0.019,0.027,0.0,0.0,1997.0,1351.0,1.0
int_y|batter:count_type[641680:full],-0.004,0.013,-0.029,0.02,0.0,0.0,2044.0,1476.0,1.0
int_y|batter:count_type[641680:other],0.012,0.012,-0.015,0.033,0.0,0.0,2045.0,1245.0,1.0
int_y|batter:count_type[641680:two_strikes],-0.012,0.012,-0.035,0.012,0.0,0.0,2088.0,1428.0,1.0
int_y|batter:count_type[641796:batter_ahead],0.001,0.015,-0.026,0.027,0.0,0.0,2010.0,1260.0,1.0
int_y|batter:count_type[641796:full],0.0,0.015,-0.027,0.027,0.0,0.0,2008.0,821.0,1.0
int_y|batter:count_type[641796:other],-0.008,0.015,-0.035,0.021,0.0,0.0,1831.0,1181.0,1.0
int_y|batter:count_type[641796:two_strikes],0.008,0.014,-0.018,0.035,0.0,0.0,2101.0,1007.0,1.01
int_y|batter:count_type[641820:batter_ahead],-0.0,0.014,-0.026,0.028,0.0,0.0,2160.0,1422.0,1.0
int_y|batter:count_type[641820:full],0.001,0.014,-0.026,0.028,0.0,0.0,2075.0,1325.0,1.0
int_y|batter:count_type[641820:other],0.001,0.015,-0.029,0.026,0.0,0.0,1991.0,1350.0,1.0
int_y|batter:count_type[641820:two_strikes],-0.001,0.014,-0.028,0.026,0.0,0.0,1572.0,1102.0,1.0
int_y|batter:count_type[641856:batter_ahead],-0.004,0.014,-0.031,0.022,0.0,0.0,1645.0,1303.0,1.0
int_y|batter:count_type[641856:full],-0.001,0.015,-0.027,0.028,0.0,0.0,1999.0,1474.0,1.0
int_y|batter:count_type[641856:other],-0.001,0.015,-0.029,0.026,0.0,0.0,1913.0,1565.0,1.0
int_y|batter:count_type[641856:two_strikes],0.006,0.015,-0.019,0.036,0.0,0.0,2208.0,1396.0,1.0
int_y|batter:count_type[641857:batter_ahead],0.001,0.012,-0.02,0.025,0.0,0.0,2236.0,1618.0,1.0
int_y|batter:count_type[641857:full],-0.001,0.013,-0.025,0.023,0.0,0.0,2100.0,1305.0,1.0
int_y|batter:count_type[641857:other],0.009,0.012,-0.014,0.028,0.0,0.0,1986.0,1580.0,1.0
int_y|batter:count_type[641857:two_strikes],-0.009,0.012,-0.032,0.013,0.0,0.0,2127.0,1497.0,1.0
int_y|batter:count_type[641933:batter_ahead],-0.003,0.013,-0.026,0.023,0.0,0.0,2182.0,1243.0,1.01
int_y|batter:count_type[641933:full],0.0,0.014,-0.026,0.025,0.0,0.0,2111.0,1503.0,1.0
int_y|batter:count_type[641933:other],0.008,0.013,-0.017,0.031,0.0,0.0,1977.0,1426.0,1.0
int_y|batter:count_type[641933:two_strikes],-0.005,0.013,-0.028,0.022,0.0,0.0,2235.0,1195.0,1.0
int_y|batter:count_type[641943:batter_ahead],0.005,0.014,-0.021,0.03,0.0,0.0,1966.0,1563.0,1.01
int_y|batter:count_type[641943:full],-0.002,0.014,-0.027,0.026,0.0,0.0,2190.0,1482.0,1.0
int_y|batter:count_type[641943:other],-0.005,0.014,-0.032,0.02,0.0,0.0,2208.0,1123.0,1.0
int_y|batter:count_type[641943:two_strikes],0.001,0.014,-0.026,0.025,0.0,0.0,1811.0,1065.0,1.0
int_y|batter:count_type[642020:batter_ahead],0.01,0.015,-0.021,0.037,0.0,0.0,2048.0,1204.0,1.0
int_y|batter:count_type[642020:full],0.007,0.015,-0.021,0.033,0.0,0.0,1930.0,1284.0,1.01
int_y|batter:count_type[642020:other],-0.022,0.015,-0.048,0.005,0.0,0.0,1919.0,1248.0,1.0
int_y|batter:count_type[642020:two_strikes],0.006,0.015,-0.022,0.033,0.0,0.0,1890.0,1347.0,1.0
int_y|batter:count_type[642086:batter_ahead],0.011,0.013,-0.013,0.036,0.0,0.0,2067.0,1248.0,1.0
int_y|batter:count_type[642086:full],-0.002,0.014,-0.026,0.026,0.0,0.0,2027.0,1514.0,1.0
int_y|batter:count_type[642086:other],0.002,0.013,-0.023,0.025,0.0,0.0,2057.0,1383.0,1.0
int_y|batter:count_type[642086:two_strikes],-0.01,0.013,-0.033,0.016,0.0,0.0,2165.0,1148.0,1.0
int_y|batter:count_type[642133:batter_ahead],0.017,0.012,-0.006,0.04,0.0,0.0,2139.0,1459.0,1.0
int_y|batter:count_type[642133:full],0.001,0.013,-0.023,0.024,0.0,0.0,1964.0,1394.0,1.01
int_y|batter:count_type[642133:other],-0.002,0.012,-0.025,0.019,0.0,0.0,1977.0,1304.0,1.0
int_y|batter:count_type[642133:two_strikes],-0.015,0.012,-0.038,0.008,0.0,0.0,1983.0,1401.0,1.0
int_y|batter:count_type[642136:batter_ahead],0.006,0.013,-0.02,0.03,0.0,0.0,1930.0,1219.0,1.0
int_y|batter:count_type[642136:full],-0.007,0.013,-0.032,0.019,0.0,0.0,2007.0,1508.0,1.0
int_y|batter:count_type[642136:other],0.009,0.013,-0.015,0.032,0.0,0.0,2143.0,1215.0,1.0
int_y|batter:count_type[642136:two_strikes],-0.007,0.013,-0.031,0.017,0.0,0.0,1949.0,1372.0,1.0
int_y|batter:count_type[642180:batter_ahead],0.008,0.014,-0.018,0.034,0.0,0.0,2074.0,1169.0,1.0
int_y|batter:count_type[642180:full],0.011,0.014,-0.015,0.037,0.0,0.0,2088.0,1795.0,1.0
int_y|batter:count_type[642180:other],0.001,0.013,-0.024,0.025,0.0,0.0,1913.0,1196.0,1.0
int_y|batter:count_type[642180:two_strikes],-0.02,0.013,-0.045,0.004,0.0,0.0,2076.0,1570.0,1.0
int_y|batter:count_type[642201:batter_ahead],0.012,0.013,-0.012,0.037,0.0,0.0,1729.0,1164.0,1.0
int_y|batter:count_type[642201:full],-0.001,0.014,-0.026,0.025,0.0,0.0,1909.0,1333.0,1.0
int_y|batter:count_type[642201:other],0.003,0.013,-0.02,0.027,0.0,0.0,2018.0,1379.0,1.0
int_y|batter:count_type[642201:two_strikes],-0.014,0.013,-0.038,0.009,0.0,0.0,2055.0,1273.0,1.0
int_y|batter:count_type[642215:batter_ahead],0.008,0.014,-0.018,0.033,0.0,0.0,2195.0,1019.0,1.01
int_y|batter:count_type[642215:full],-0.001,0.014,-0.027,0.025,0.0,0.0,2013.0,1281.0,1.0
int_y|batter:count_type[642215:other],-0.001,0.014,-0.026,0.025,0.0,0.0,1984.0,1372.0,1.0
int_y|batter:count_type[642215:two_strikes],-0.005,0.013,-0.028,0.02,0.0,0.0,2061.0,1562.0,1.0
